3492,顺昌五金工艺厂                  ,广东 深圳市 宝安区松岗镇红星社区南岸村18栋,43,13760213639,,
3493,深圳市裕鑫电子厂                 ,广东 深圳市 宝安区松岗镇华松工业区2栋,93,13670007018,,
3494,深圳市雅美时电子厂                ,广东 深圳市 宝安区松岗镇楼岗村松岗大道,91,13249804142,,
3495,罗美爱(个体经营)                ,广东 深圳市 宝安区松岗镇楼岗村洋眉坑区九巷4号508室,97,13510173310,,
3496,宝利来手工勾织坊                 ,广东 深圳市 宝安区松岗镇楼岗大道一号(管理处),224,13689556123,,
3497,深圳辉鸿五金制品厂                ,广东 深圳市 宝安区松岗镇楼岗大洋工业区,153,13316510789,,
3498,深圳市远航电子制品厂（国际业务部）        ,广东 深圳市 宝安区松岗镇楼岗工业区,170,13543269898,,
3499,宝安区松岗宝星磁带厂               ,广东 深圳市 宝安区松岗镇罗田村,108,13715358329,,
3500,深圳市佳力进电子有限公司             ,广东 深圳市 宝安区松岗镇罗田第二工业区,83,13699809808,,
3501,中达塑胶模具厂                  ,广东 深圳市 宝安区松岗镇沙浦第三工业区大道23号,206,13689574478,,
3502,智泰精密仪器(深圳)有限公司市场部        ,广东 深圳市 宝安区松岗镇沙浦工业大道2号,135,13682363972,,
3503,蒙拓励（深圳）有限公司              ,广东 深圳市 宝安区松岗镇沙浦一村工业区,94,13923898505,,
3504,阿福洛电器（深圳）有限公司            ,广东 深圳市 宝安区松岗镇山门村阿福洛电器（深圳）有限公司,212,13725528592,,
3505,深圳市广达机电设备有限公司            ,广东 深圳市 宝安区松岗镇山门村第二工业区,16,13926566164,,
3506,深圳市宝安区松岗花桥打印店            ,广东 深圳市 宝安区松岗镇山门工业区,74,13828787158,,
3507,深圳金利化工有限公司               ,广东 深圳市 宝安区松岗镇上山门工业新区三排三栋,162,13828727036,,
3508,深圳市宝安区松岗东兴电子工具仪器设备商行     ,广东 深圳市 宝安区松岗镇深莞电子城,136,13728601848,,
3509,东兴五金废旧回收公司               ,广东 深圳市 宝安区松岗镇水围,97,13689566948,,
3510,宝莱油墨制品有限公司               ,广东 深圳市 宝安区松岗镇松明大道温屋新村28号,209,13544087293,,
3511,深圳盛隆塑胶颜料公司               ,广东 深圳市 宝安区松岗镇松裕路六号,50,13360051929,,
3512,挺业科技(深圳)有限公司             ,广东 深圳市 宝安区松岗镇潭头三工业区挺业科技,95,13322922001,,
3513,精英伦实业有限公司市场部             ,广东 深圳市 宝安区松岗镇潭头西部工业区B31栋,98,13538208444,,
3514,铭成(永辉)铜材厂                ,广东 深圳市 宝安区松岗镇潭头一村,61,13927427689,,
3515,高昇电镀化工有限公司               ,广东 深圳市 宝安区松岗镇唐下涌翠逸居,11,13380320771,,
3516,高昇化工有限公司                 ,广东 深圳市 宝安区松岗镇唐下涌翠逸居,225,13380320771,,
3517,富基电子（深圳）有限公司             ,广东 深圳市 宝安区松岗镇塘下涌第二工业区第10栋,141,13714696554,,
3518,东胜化玻仪器有限公司               ,广东 深圳市 宝安区松岗镇塘下涌第二工业区街边,150,13510100592,,
3519,广升电子有限公司                 ,广东 深圳市 宝安区松岗镇塘下涌松白工业区,102,13543261457,,
3520,宏扬电子制品厂                  ,广东 深圳市 宝安区松岗镇西坊工业区,216,13392160104,,
3521,日欧工业冷水机厂                 ,广东 深圳市 宝安区松岗镇溪头村第八工业区,31,13509626528,,
3522,恒信模具钢材（深圳）公司             ,广东 深圳市 宝安区松岗镇溪头村第八工业区,147,13534123308,,
3523,深圳市金典工贸有限公司(制造部)         ,广东 深圳市 宝安区松岗镇溪头村第一工业区,101,13544296348,,
3524,深圳市银卓工业机电设备有限公司          ,广东 深圳市 宝安区松岗镇溪头村委第一工业区第二栋,12,13590276561,,
3525,深圳雪莱电子厂                  ,广东 深圳市 宝安区松岗镇下山门95号,40,13714133593,,
3526,深圳市励图纸品有限公司              ,广东 深圳市 宝安区松岗镇燕川村一工业区,63,13714166747,,
3527,深圳市瑞迅达工业有限公司销售部          ,广东 深圳市 宝安区松岗镇燕川第一工业区,157,13826505716,,
3528,深圳怡亚科技有限公司               ,广东 深圳市 宝安区松岗镇燕川越华工业区K8栋6楼,135,13714646919,,
3529,旭盈科技（深圳）股份有限公司           ,广东 深圳市 宝安区松岗镇燕罗路司法所后座,97,13714646919,,
3530,新诚五金贸易有限公司               ,广东 深圳市 宝安区泰华俊庭2303室,21,13302467982,,
3531,清华园太阳能科技（深圳）有限公司         ,广东 深圳市 宝安区泰华明珠大厦1－6H,130,13829183154,,
3532,深圳市摩天氟碳科技有限公司            ,广东 深圳市 宝安区桃花源科技创新园411室,21,13243673954,,
3533,深圳市翔歌机械制品有限公司            ,广东 深圳市 宝安区桃源居12区2-407号,24,13712122323,,
3534,深圳丰田商贸有限公司               ,广东 深圳市 宝安区桃源居7区24栋303室,37,13312966758,,
3535,进和振实业有限公司(电子部)           ,广东 深圳市 宝安区万丰村大洋田工业区22栋,113,13689503698,,
3536,深圳轻点科技有限公司               ,广东 深圳市 宝安区五区新安湖新宝苑B603,97,13632913850,,
3537,深圳三色电子有限公司业务部            ,广东 深圳市 宝安区西部开发区九华科技圆1栋B单元5楼(宝安交警大队旁),224,13692014693,,
3538,蔡记实业有限公司                 ,广东 深圳市 宝安区西城乡镇共乐工业区铁仔路30号二栋一楼,43,13751031268,,
3539,深圳市经纬数码科技有限公司            ,广东 深圳市 宝安区西乡,137,13670084826,,
3540,李石军（个体代理商）               ,广东 深圳市 宝安区西乡,224,13528460239,,
3541,南安工贸有限公司                 ,广东 深圳市 宝安区西乡,133,13510339508,,
3542,腾辉塑胶五金回收公司               ,广东 深圳市 宝安区西乡,17,13510711402,,
3543,腾辉塑胶五金回收公司1              ,广东 深圳市 宝安区西乡,27,13267205566,,
3544,腾辉五金塑胶回收公司               ,广东 深圳市 宝安区西乡,223,13510221821,,
3545,腾辉五金塑胶回收公司1              ,广东 深圳市 宝安区西乡,203,13824374098,,
3546,深圳恒鑫泰稀有金属制品厂             ,广东 深圳市 宝安区西乡,93,13510921511,,
3547,南方集团仁泰酒精有限公司             ,广东 深圳市 宝安区西乡,104,13798232401,,
3548,智多星（深圳）有限公司              ,广东 深圳市 宝安区西乡,47,13560723172,,
3551,深圳市依沃琪电子有限公司             ,广东 深圳市 宝安区西乡,25,13723487126,,
3552,深圳市新视界科技有限公司             ,广东 深圳市 宝安区西乡,30,13316833020,,
3553,深圳市太钢机械设备有限公司(mh）        ,广东 深圳市 宝安区西乡107国道与铁岗路口交汇处青春庭院16、17号铺,63,13510404491,,
3554,深圳市金恒生科技有限公司 销售部         ,广东 深圳市 宝安区西乡55区明珠花园明星C501室,86,13603014592,,
3555,深圳市东太微电科技有限公司            ,广东 深圳市 宝安区西乡59区福中福花园12栋108#,127,13714166414,,
3556,滨诚电子科技（深圳）有限公司           ,广东 深圳市 宝安区西乡宝民二路289号,135,13715372949,,
3557,深圳市恩娜珠宝有限公司              ,广东 深圳市 宝安区西乡宝民二路港隆城,21,13828714035,,
3558,深圳市迪比亚科技有限公司业务部          ,广东 深圳市 宝安区西乡宝田工业区22栋2楼,164,13714625980,,
3559,深圳宝安新安星阔野电子厂             ,广东 深圳市 宝安区西乡宝田工业区林果所14栋二楼,150,13798281848,,
3560,迈科利电子（深圳）有限公司            ,广东 深圳市 宝安区西乡宝源大道华丰宝盛工业园D3栋五楼,136,13798281848,,
3561,深圳市斯锐盟五金电子有限公司销售部        ,广东 深圳市 宝安区西乡宝源工业区13栋,87,13927486077,,
3562,深圳市豫中起重设备有限公司            ,广东 深圳市 宝安区西乡崩山工业区14号厂房A7号,70,13684994267,,
3563,瑞士BIK设计室                 ,广东 深圳市 宝安区西乡臣田宝民二路321号,43,13502852835,,
3564,深圳市新科利电子厂                ,广东 深圳市 宝安区西乡臣田村委工业区36栋,63,13632557179,,
3565,深圳市晶晶化工有限公司              ,广东 深圳市 宝安区西乡臣田村西７５号,138,13760152402,,
3566,深圳市捷锋电子有限公司              ,广东 深圳市 宝安区西乡大道共乐工业区,8,13670197558,,
3567,深圳市嘉普达科技有限公司(市场部)        ,广东 深圳市 宝安区西乡大道天琴阁1栋3B,206,13554715830,,
3568,理德科技开发有限公司、              ,广东 深圳市 宝安区西乡大道新源花园713室,127,13554925958,,
3569,宏达服装厂                    ,广东 深圳市 宝安区西乡大益广场,203,13246609994,,
3570,深圳市龙之港电子有限公司             ,广东 深圳市 宝安区西乡凤凰岗第二工业区E栋,158,13632900238,,
3571,深圳市信远科技有限公司              ,广东 深圳市 宝安区西乡福中福海涛花园A栋502号,130,13714673658,,
3572,灿晶贵珠电脑配件厂                ,广东 深圳市 宝安区西乡高树园工业区,217,13798370081,,
3573,国雄皮具厂业务部                 ,广东 深圳市 宝安区西乡共和工业路35号,187,13926534518,,
3574,深圳国雄皮具厂                  ,广东 深圳市 宝安区西乡共和工业路35号,83,13246650217,,
3575,深圳市鸿豹昌电子有限公司-市场部         ,广东 深圳市 宝安区西乡共乐老兵工业城2栋6楼西侧,88,13751096502,,
3576,深圳华星有限公司                 ,广东 深圳市 宝安区西乡共乐下塘144号101,76,13684952639,,
3577,深圳市 金品 电子有限公司            ,广东 深圳市 宝安区西乡共乐下塘155栋,8,13715231471,,
3578,华凯模型设计有限公司               ,广东 深圳市 宝安区西乡固戍,31,13392834821,,
3579,深圳爱拓科技有限公司（SHENZHEN OATOR,广东 深圳市 宝安区西乡固戍安乐工业园B栋五楼,218,13510158399,,
3580,深圳市华鑫塑胶模具厂               ,广东 深圳市 宝安区西乡固戍村公园路一栋一楼,101,13530427163,,
3581,万福凌塑胶五金模具制品厂市场部          ,广东 深圳市 宝安区西乡固戍村南昌路90号,173,13590220665,,
3582,深圳市世纪松源纸塑包装制品有限公司（销售）    ,广东 深圳市 宝安区西乡固戍航城大道福森工业园Ａ栋,37,13662593357,,
3583,深圳市佳润达科技有限公司             ,广东 深圳市 宝安区西乡固戍航城大道沙边新工业区3栋2楼,216,13316581996,,
3584,深圳市泽扬电子有限公司              ,广东 深圳市 宝安区西乡固戍南昌工业区,29,13554962559,,
3585,"""深圳市永利德科技有限公司""           ",广东 深圳市 宝安区西乡固戍塘西队西井小区Ｂ座,25,13724357135,,
3586,深圳市永兴胶粘带制品有限公司           ,广东 深圳市 宝安区西乡固戍塘西队西井小区Ｂ座,190,13689588832,,
3587,深圳市江宇工贸易科技有限公司           ,广东 深圳市 宝安区西乡固戍塘西工业区,55,13267119632,,
3588,深圳市百冠威电子有限公司             ,广东 深圳市 宝安区西乡固戍西井路号塘西第二工业区B区4栋4楼,52,13714170093,,
3589,深圳市鑫荣源电子有限公司             ,广东 深圳市 宝安区西乡固戍新固工业区,30,13728612832,,
3590,深圳市卓创模具制造厂               ,广东 深圳市 宝安区西乡固戌村田心工业区七栋三楼,222,13827434153,,
3591,深圳市商祺数码科技有限公司销售部         ,广东 深圳市 宝安区西乡固戌大道59号四楼,211,13703059590,,
3592,深圳市鑫亮电子有限公司              ,广东 深圳市 宝安区西乡固戌红湾宏发工业园A栋二楼,209,13922806069,,
3593,深圳市丽辉电子贸易塑胶制品厂           ,广东 深圳市 宝安区西乡广深段商行物业大厦318号,209,15976872246,,
3594,深圳市宝安区西乡志宏模具五金商行         ,广东 深圳市 宝安区西乡海滨新村三栋503号,79,13631652487,,
3595,深圳市怡华电子科技有限公司            ,广东 深圳市 宝安区西乡航城工业区,16,13689588832,,
3596,深圳锐康硅橡胶制品有限公司业务部         ,广东 深圳市 宝安区西乡航城工业区富鑫林工业园,226,13510260565,,
3597,深圳市宝安区西乡诚敬五金加工厂          ,广东 深圳市 宝安区西乡河东第一工业七栋后座,61,13392417698,,
3598,深圳市嘉海实业有限公司销售部           ,广东 深圳市 宝安区西乡河东花园12巷13号,226,13530617299,,
3599,龙盛食品有限公司                 ,广东 深圳市 宝安区西乡河西二坊４５号,95,13926595546,,
3600,深圳欣航骏峰塑胶模具厂              ,广东 深圳市 宝安区西乡河西工业区第八栋,122,13823196194,,
3601,深圳市雅多实业有限公司              ,广东 深圳市 宝安区西乡河西三坊178号,113,13823196194,,
3602,深圳光大超硬工具制品厂              ,广东 深圳市 宝安区西乡鹤洲恒丰工业城Ｂ１０栋一楼,94,13823196194,,
3603,蓝闽贸易公司                   ,广东 深圳市 宝安区西乡黄田377号(黄田幼儿园对面直入100米),151,13928433066,,
3604,深圳市国融贸易有限公司              ,广东 深圳市 宝安区西乡街道办西乡大道83号2楼,134,13322935897,,
3605,深圳市晋龙实业有限公司              ,广东 深圳市 宝安区西乡街道固戍新园工业区5栋,227,13249826730,,
3606,深圳市盛明源电子有限公司             ,广东 深圳市 宝安区西乡街道黄田村,222,13543250112,,
3607,深圳立新吸胶有限公司               ,广东 深圳市 宝安区西乡街道劳动居委劳动第一工业区B14栋,227,13714593251,,
3608,深圳市泽富器材有限公司              ,广东 深圳市 宝安区西乡街道劳动路4-7号,168,13510585877,,
3609,大海电子有限公司                 ,广东 深圳市 宝安区西乡街道铁岗村71号,88,13267172444,,
3610,深圳市普金塑胶制品有限公司业务部         ,广东 深圳市 宝安区西乡街道银田西发工业区8栋,124,13723483269,,
3611,西乡鹏诚通讯有限公司               ,广东 深圳市 宝安区西乡街乐群村三巷十九号302室,107,13760337264,,
3612,深圳市高能铜合金制品有限公司           ,广东 深圳市 宝安区西乡九围富源工业城C13栋,164,13543337177,,
3613,深圳市宝安区西乡宏远兴业塑胶制品厂(业务部)   ,广东 深圳市 宝安区西乡九围富源工业城C3栋,43,13828783355,,
3614,顺荣发模具五金制品有限公司            ,广东 深圳市 宝安区西乡九围聚宝工业区一栋,211,13168081026,,
3615,深圳市联兴五金塑胶电子有限公司          ,广东 深圳市 宝安区西乡劳动村第一工业区,74,13714771928,,
3616,深圳市丰日电子有限公司              ,广东 深圳市 宝安区西乡劳动村工业区,62,13510150260,,
3617,深圳市宝安中南塑胶制品厂             ,广东 深圳市 宝安区西乡劳动村商业街18栋,126,13316933828,,
3618,深圳市宝安区西乡泗洲电子厂            ,广东 深圳市 宝安区西乡劳动第一工业区B4栋2楼,13,13244703403,,
3619,深圳市天贤电子有限公司              ,广东 深圳市 宝安区西乡勒竹角村第一工业区9栋,15,13714631376,,
3620,深圳市工业人手板模型有限公司           ,广东 深圳市 宝安区西乡莲塘坑新工业区Ａ栋２楼西,128,13826526569,,
3621,科汉生（个体经营）                ,广东 深圳市 宝安区西乡流塘路泰华明珠,11,13246674639,,
3622,深圳市三利再生资源有限公司            ,广东 深圳市 宝安区西乡码头,30,13689533595,,
3623,深圳石化废油废水回收公司             ,广东 深圳市 宝安区西乡码头,33,13713801113,,
3624,致佳贸易有限公司                 ,广东 深圳市 宝安区西乡码头12号,39,13715280971,,
3625,深圳市恒源丰化工贸易有限公司           ,广东 深圳市 宝安区西乡码头安泰花园,178,13392829584,,
3626,深圳市东盾消防保安警用器材经营部         ,广东 深圳市 宝安区西乡鸣乐街16号,136,13714798648,,
3627,深圳市索威科技有限公司销售部           ,广东 深圳市 宝安区西乡三围村口,85,13249855570,,
3629,深圳市漂亮办公家私厂               ,广东 深圳市 宝安区西乡铁岗村,94,13510764761,,
3630,深圳市新得旺纸制品有限公司            ,广东 深圳市 宝安区西乡新安实业第一工业区１８栋,12,13602529193,,
3631,深圳市宝安区华丰制衣厂              ,广东 深圳市 宝安区西乡盐田村221号,64,13927457245,,
3632,中拓电子元件包装材料有限公司业务部        ,广东 深圳市 宝安区西乡盐田工业区,22,13728654103,,
3633,深圳市龙江实业有限公司              ,广东 深圳市 宝安区西乡银田工业区A3栋,125,13798486433,,
3634,深圳市天音电子有限公司              ,广东 深圳市 宝安区西乡银田世盛工业园B栋四楼,144,13510777195,,
3635,亿泰贸易有限公司                 ,广东 深圳市 宝安区西乡友谊大厦6楼,124,13824380297,,
3636,永创电子科技有限公司               ,广东 深圳市 宝安区西乡镇,121,13246665985,,
3637,深圳市永金电镀设备制造厂 深圳市永金过滤器材厂  ,广东 深圳市 宝安区西乡镇,13,13715306500,,
3638,深圳市旭扬五金电子有限公司            ,广东 深圳市 宝安区西乡镇,3,13825260795,,
3639,勤丰齿轮厂                    ,广东 深圳市 宝安区西乡镇,206,13714607337,,
3640,科兰电子公司                   ,广东 深圳市 宝安区西乡镇,110,13392162969,,
3641,深圳市华龙达油墨科技有限公司市场营销部      ,广东 深圳市 宝安区西乡镇79区好运来商务大厦A座F7-015,126,13760243798,,
3642,深圳市威力顿电子材料有限公司业务部        ,广东 深圳市 宝安区西乡镇宝田工业区,8,13927476104,,
3643,深圳世力电子材料行                ,广东 深圳市 宝安区西乡镇宝田工业区26栋,45,13714159604,,
3644,深圳市金彩兴礼品包装有限公司           ,广东 深圳市 宝安区西乡镇宝田工业区林果所园艺园大门口2栋4楼(107国道西乡段,125,13760308472,,
3645,深圳市地平线科技有限公司（业务部）        ,广东 深圳市 宝安区西乡镇宝源工业8栋,125,13242989668,,
3646,深圳市美迪高数码科技有限公司           ,广东 深圳市 宝安区西乡镇宝源工业区商业街17栋A3楼西,172,13689589124,,
3647,深圳市宝高添新彩(环保)丝印厂          ,广东 深圳市 宝安区西乡镇臣田工业区宝民二路19栋315号4楼,99,13620999794,,
3648,裕发实业有限公司深圳裕发模具厂          ,广东 深圳市 宝安区西乡镇凤凰岗村凤工路AC01栋一楼,150,13632556866,,
3649,深圳市协鸿五金有限公司              ,广东 深圳市 宝安区西乡镇凤凰岗第三工区Ｂ８－２栋,25,13926538243,,
3650,深圳市宝安区恒利达塑胶五金厂           ,广东 深圳市 宝安区西乡镇凤凰岗第一工业区AC04栋,209,13714730307,,
3651,富惠阳电子有限公司                ,广东 深圳市 宝安区西乡镇凤凰岗凤工路AC01栋1楼,81,13713869763,,
3652,国雄皮具厂                    ,广东 深圳市 宝安区西乡镇共和工业路３５号,88,13632748667,,
3653,国雄皮具厂市场部                 ,广东 深圳市 宝安区西乡镇共和工业路35号,126,13692176712,,
3654,深圳市瑞晟新材料有限公司             ,广东 深圳市 宝安区西乡镇共乐铁仔路麒裕工业城,29,13714137375,,
3655,康拓实业（深圳）有限公司             ,广东 深圳市 宝安区西乡镇固戍村新屋园工业区,225,13652322886,,
3656,深圳市威泰隆电源电气有限公司深圳销售部      ,广东 深圳市 宝安区西乡镇固戍航城大道38号,70,13715346971,,
3657,都市通电子有限公司                ,广东 深圳市 宝安区西乡镇固戍红湾,144,13267036091,,
3658,深圳市鑫德辉光电科技有限公司           ,广东 深圳市 宝安区西乡镇固戍南昌工业区B栋一楼,201,13342997012,,
3659,深圳市恒大电子有限公司              ,广东 深圳市 宝安区西乡镇固戍上围园工业区（迪富路7号厂房）四层,33,13652555863,,
3660,深圳市永利德科技有限公司(原永利胶粘带制品厂)  ,广东 深圳市 宝安区西乡镇固戍塘西西井工业区B座,170,13682389846,,
3661,深圳市三仕达科技有限公司业务部          ,广东 深圳市 宝安区西乡镇固戍西荣工业区福荣路31号,179,13798349535,,
3662,深圳市宏康电子厂.                ,广东 深圳市 宝安区西乡镇固戍新永丰工业区Ａ栋３楼,3,13590373356,,
3663,深圳市欣业胜电子有限公司             ,广东 深圳市 宝安区西乡镇固戍一路１２５号２楼,100,13244718096,,
3664,深圳新易通电子制品厂               ,广东 深圳市 宝安区西乡镇固戍一路大王庙工业区３楼,76,13719328883,,
3665,深圳市永红电子有限公司              ,广东 深圳市 宝安区西乡镇固戍一路新雄工业区D栋,151,13554876667,,
3666,深圳市宝安区西乡镇昱昊电子厂           ,广东 深圳市 宝安区西乡镇固戊村西井路168号,107,13600169109,,
3667,鹏翔电子厂业务部                 ,广东 深圳市 宝安区西乡镇固戌村101号,128,13714362079,,
3668,香港(深圳)恒佳机械有限公司           ,广东 深圳市 宝安区西乡镇固戌红湾村西荣工业区福荣路3号,69,13510113406,,
3669,深圳市欣佳业电子材料有限公司           ,广东 深圳市 宝安区西乡镇海滨新村,57,13316837536,,
3670,深圳市东方阳光电子有限公司销售部         ,广东 深圳市 宝安区西乡镇海滨新村7栋201,59,13713830477,,
3671,深圳市长诚达电子设备厂              ,广东 深圳市 宝安区西乡镇海城B90号,167,13612813028,,
3672,宇航科技电子有限公司               ,广东 深圳市 宝安区西乡镇海城新村B42,25,13543271480,,
3673,深圳市宝安区西乡永隆机械厂            ,广东 深圳市 宝安区西乡镇航城大道88号1栋4楼,40,13510651604,,
3674,深圳市宝安永隆电线机械厂             ,广东 深圳市 宝安区西乡镇航城大道88号一栋,171,13380360736,,
3675,深圳市恒通环保科技有限公司            ,广东 深圳市 宝安区西乡镇河东工业园,17,13723749033,,
3676,深圳市宝安区新飞电子加工厂            ,广东 深圳市 宝安区西乡镇河西村城西工业小区第一幢,161,13713533085,,
3677,华志宝德福科技(深圳)有限公司业务部       ,广东 深圳市 宝安区西乡镇河西村城西小区 1 号厂房,218,13728693179,,
3678,深圳市金三科电子有限公司             ,广东 深圳市 宝安区西乡镇河西村黄岗岭工业区C栋,85,13554749541,,
3679,深圳市富来热流道有限公司             ,广东 深圳市 宝安区西乡镇鹤州安乐工业园,158,13798402506,,
3680,森松尼电子科技有限公司              ,广东 深圳市 宝安区西乡镇鹤洲村,86,13590454311,,
3681,深圳彩邦光电子有限公司              ,广东 深圳市 宝安区西乡镇鹤洲九围骏亿工业区4-6楼,201,13670077198,,
3682,深圳市华力升电子科技有限公司           ,广东 深圳市 宝安区西乡镇后瑞村瑞发路35栋    深圳销售部：深圳龙岗万众电子,146,13380355869,,
3683,深圳市合成模具厂                 ,广东 深圳市 宝安区西乡镇后瑞第一工业区,51,13632626358,,
3684,深圳市佳誉木箱厂                 ,广东 深圳市 宝安区西乡镇黄田岗贝工业区16栋,74,13714270647,,
3685,深圳市奇泰化学制剂有限公司            ,广东 深圳市 宝安区西乡镇黄田钟屋村沙边西巷2号,57,13510994338,,
3686,深圳万宝家私厂                  ,广东 深圳市 宝安区西乡镇九围工业区,212,13590463806,,
3687,金野火实业有限公司                ,广东 深圳市 宝安区西乡镇九围工业区,165,13510077430,,
3688,嘉宝家具有限公司                 ,广东 深圳市 宝安区西乡镇九围工业区一路八号,110,13715244193,,
3689,深圳市佰晟光电科技有限公司(业务）        ,广东 深圳市 宝安区西乡镇九围洲石路骏亿第二工业园Ｆ栋,52,13554930163,,
3690,深圳市闽龙科技有限公司              ,广东 深圳市 宝安区西乡镇劳动村,85,13380366955,,
3691,深圳市鸿鹄胶贴制品厂-市场部           ,广东 深圳市 宝安区西乡镇劳动村劳动路64号,157,13554789486,,
3692,深圳市鸿鹄胶贴制品厂               ,广东 深圳市 宝安区西乡镇劳动村劳动路64号,101,13554911548,,
3693,深圳市铭典实业公司                ,广东 深圳市 宝安区西乡镇劳动一队劳动路Ａ区,29,13602629675,,
3694,深圳达瑞泰电子科技有限公司(业务部）       ,广东 深圳市 宝安区西乡镇簕竹角鸿业工业园2栋,122,13613056816,,
3695,深圳市嘉一特克电子有限公司            ,广东 深圳市 宝安区西乡镇流塘宝民花园5巷2号,146,13714150106,,
3696,深圳市晓春贸易有限公司              ,广东 深圳市 宝安区西乡镇流塘路,170,13715372140,,
3697,深圳市索鹰电器——能源科技事业部         ,广东 深圳市 宝安区西乡镇麻布第二工业区E1-2栋,214,13760308472,,
3698,深圳市棣棠科技有限公司              ,广东 深圳市 宝安区西乡镇麻布新村,106,13590408424,,
3699,深圳兴佳纸业有限公司经营部            ,广东 深圳市 宝安区西乡镇三围村三围南路3号,81,13798300901,,
3700,科富达科技洗净设备开发部             ,广东 深圳市 宝安区西乡镇三围工业区,224,13554936746,,
3701,深圳市宝安区西乡洪洋商行             ,广东 深圳市 宝安区西乡镇桃源工业区,156,13510584935,,
3702,深圳市华声电子有限公司1             ,广东 深圳市 宝安区西乡镇铁岗村东一巷6号303,97,13925218821,,
3703,深圳市精鑫塑胶模具厂               ,广东 深圳市 宝安区西乡镇铁岗村民生信封厂4楼,141,13713894087,,
3704,深圳市宝安区西乡镇普顺达电子厂          ,广东 深圳市 宝安区西乡镇铁岗村兴发工业区3-4楼,172,13554995506,,
3705,志迪电子(深圳)有限公司             ,广东 深圳市 宝安区西乡镇铁岗工业区环村东路16号,157,13267015658,,
3706,深圳市诗俊印刷有限公司              ,广东 深圳市 宝安区西乡镇同和工业区广河印刷四楼,91,13714320185,,
3707,新镁喷油丝印厂                  ,广东 深圳市 宝安区西乡镇西城工业区４２栋６楼,85,13510963861,,
3708,深圳市奇力速轴承贸易有限公司           ,广东 深圳市 宝安区西乡镇西乡大道734号,156,13712470496,,
3709,瑞邦科技有限公司                 ,广东 深圳市 宝安区西乡镇新乐村三巷21号,52,13809884785,,
3710,深圳市顺显科技有限公司              ,广东 深圳市 宝安区西乡镇兴华园6栋3楼(西乡客运总站对面),29,13798494263,,
3711,深圳(宝安)鼎盛电子有限公司           ,广东 深圳市 宝安区西乡镇盐田村海乐花园四栋,36,13510281839,,
3712,深圳市明生五金机电有限公司            ,广东 深圳市 宝安区西乡镇盐田一村38号,209,13723470961,,
3713,深圳市俊龙服装有限公司              ,广东 深圳市 宝安区西乡镇银田工业区B9栋3楼,11,13510764779,,
3714,深圳市常兴金刚石五金砂轮厂            ,广东 深圳市 宝安区西乡镇银田工业区西发小区9栋,110,13316904609,,
3715,深圳市炬泰烽科技有限公司业务部          ,广东 深圳市 宝安区西乡镇银田工业区雍启科技园1栋2楼西,31,13242995455,,
3716,深圳市永利胶粘带制品厂市场部           ,广东 深圳市 宝安区西乡镇银田工业区永利大楼,44,13689595658,,
3717,深圳市宝安区西乡永利胶粘带制品厂         ,广东 深圳市 宝安区西乡镇银田工业区永利大厦,82,13332985541,,
3718,浩鹏电子厂                    ,广东 深圳市 宝安区西乡镇银田西发工业区8栋6楼,72,13714188921,,
3719,天炫科技有限公司                 ,广东 深圳市 宝安区西乡镇银田西发工业园Ａ栋６楼,97,1.35E+11,,
3720,鑫盟机械加工厂                  ,广东 深圳市 宝安区西乡镇钟屋大门口右侧2栋2F,130,13632927900,,
3721,深圳市五洲电路集团有限公司            ,广东 深圳市 宝安区西乡镇钟屋工业区,106,13713894427,,
3722,海洋商贸进出口有限公司              ,广东 深圳市 宝安区下十围29号3楼,70,13616525888,,
3723,深圳市浔锐特数码科技有限公司           ,广东 深圳市 宝安区乡铁岗星宏科技园D座,13,13760416716,,
3724,深圳市都盛科技有限公司              ,广东 深圳市 宝安区新安48区泰安3栋,144,13554838895,,
3725,深圳市聚隆电子有限公司              ,广东 深圳市 宝安区新安5区新安工业区3栋,67,13302438859,,
3726,深圳市森达筛网滤布有限公司            ,广东 深圳市 宝安区新安翻身路４８区宝华花园157-7,33,13691742997,,
3727,好运来电子厂                   ,广东 深圳市 宝安区新安六路同富楼A1栋,147,13316566346,,
3728,深圳金顶化工助剂商行               ,广东 深圳市 宝安区新安六路裕和花园十一巷六号,58,13724312092,,
3729,深圳市汇雅特种机绣制衣有限公司          ,广东 深圳市 宝安区新安三路建达工业区第四栋厂房,168,13316557291,,
3730,深圳市黄记收购有限公司              ,广东 深圳市 宝安区新安社区37区4巷10号102室,182,13826593203,,
3731,迪凯电子有限公司(销售部)            ,广东 深圳市 宝安区新安四路200号402室,14,13827447019,,
3732,深圳祥龙家具有限公司               ,广东 深圳市 宝安区新安五路宝裕大厦8楼,14,13714105435,,
3733,深圳市吉能达冷气工程有限公司VHP        ,广东 深圳市 宝安区新安五路利康隆大厦F1-2,13,13265737013,,
3734,赞唛彩盒纸品印刷有限公司             ,广东 深圳市 宝安区新城74区B2栋,61,13714889969,,
3735,深圳华大实业有限公司               ,广东 深圳市 宝安区新城三十七区五街七号,107,13590235940,,
3736,深圳市协瑞电子有限公司              ,广东 深圳市 宝安区新胡路轻铁花园820栋,162,13798529248,,
3737,深圳浦诺捷喷码技术有限公司            ,广东 深圳市 宝安区新湖路,101,13510580558,,
