7298,511333,,,2014/3/21,,,,
7299,17723,,,2014/4/13,,,,
7300,24060,,,2014/3/18,,,,
7301,336741,,,2014/9/4,,,,
7302,201090,,,2014/8/1,,,,
7303,116157,,,2014/11/16,,,,
7304,493868,,,2014/10/24,,,,
7305,145849,,,2014/5/14,,,,
7306,169852,,,2014/6/10,,,,
7307,449754,,,2014/8/9,,,,
7308,601617,,,2014/1/10,,,,
7309,332491,,,2014/2/14,,,,
7310,627696,,,2014/6/16,,,,
7311,10796,,,2014/2/21,,,,
7312,276816,,,2014/8/17,,,,
7313,253381,,,2014/2/15,,,,
7314,572484,,,2014/4/26,,,,
7315,176271,,,2014/11/11,,,,
7316,488716,,,2014/5/12,,,,
7317,201458,,,2014/3/17,,,,
7318,311310,,,2014/8/13,,,,
7319,452415,,,2014/7/19,,,,
7320,598528,,,2014/9/19,,,,
7321,18229,,,2014/1/14,,,,
7322,413862,,,2013/12/26,,,,
7323,101106,,,2014/7/11,,,,
7324,389568,,,2014/8/13,,,,
7325,365805,,,2014/3/26,,,,
7326,545874,,,2014/11/10,,,,
7327,343782,,,2014/11/1,,,,
7328,143685,,,2014/7/19,,,,
7329,544350,,,2013/12/16,,,,
7330,424343,,,2014/9/15,,,,
7331,156644,,,2013/12/10,,,,
7332,61325,,,2014/6/1,,,,
7333,477525,,,2014/7/29,,,,
7334,374620,,,2014/4/27,,,,
7335,551224,,,2014/1/26,,,,
7336,66836,,,2014/1/1,,,,
7337,198787,,,2014/5/23,,,,
7338,573903,,,2014/4/7,,,,
7339,293649,,,2014/2/12,,,,
7340,536776,,,2014/1/7,,,,
7341,105224,,,2013/12/22,,,,
7342,83444,,,2013/12/11,,,,
7343,628071,,,2014/9/18,,,,
7344,430228,,,2014/7/10,,,,
7345,380740,,,2014/7/28,,,,
7346,525688,,,2014/4/13,,,,
7347,164606,,,2014/10/13,,,,
7348,205394,,,2014/8/30,,,,
7349,152862,,,2014/9/5,,,,
7350,281049,,,2014/7/19,,,,
7351,499383,,,2014/2/26,,,,
7352,446747,,,2014/2/4,,,,
7353,184661,,,2013/11/20,,,,
7354,83914,,,2013/11/21,,,,
7355,280512,,,2014/5/22,,,,
7356,181867,,,2014/2/2,,,,
7357,18979,,,2014/8/25,,,,
7358,255187,,,2014/8/26,,,,
7359,297647,,,2014/3/25,,,,
7360,430136,,,2014/10/28,,,,
7361,429616,,,2014/5/4,,,,
7362,349184,,,2014/8/19,,,,
7363,145683,,,2014/1/17,,,,
7364,660029,,,2014/10/3,,,,
7365,55648,,,2014/3/14,,,,
7366,617175,,,2014/8/12,,,,
7367,137269,,,2014/2/5,,,,
7368,47616,,,2014/2/22,,,,
7369,489024,,,2014/4/16,,,,
7370,341723,,,2014/5/8,,,,
7371,118895,,,2014/4/25,,,,
7372,374366,,,2014/9/26,,,,
7373,367307,,,2014/3/9,,,,
7374,34682,,,2014/11/13,,,,
7375,292915,,,2014/3/15,,,,
7376,36607,,,2014/1/31,,,,
7377,456296,,,2014/3/18,,,,
7378,387938,,,2014/1/18,,,,
7379,521234,,,2014/5/8,,,,
7380,47483,,,2013/12/20,,,,
7381,217536,,,2014/7/30,,,,
7382,324508,,,2013/12/28,,,,
7383,262553,,,2013/11/22,,,,
7384,657906,,,2014/8/3,,,,
7385,17217,,,2013/11/20,,,,
7386,416841,,,2014/11/9,,,,
7387,109190,,,2014/2/12,,,,
7388,119641,,,2014/8/2,,,,
7389,327668,,,2013/12/31,,,,
7390,445808,,,2014/1/5,,,,
7391,487218,,,2014/7/20,,,,
7392,78619,,,2014/8/24,,,,
7393,612025,,,2014/6/9,,,,
7394,493369,,,2013/12/27,,,,
7395,661316,,,2014/4/28,,,,
7396,252722,,,2013/12/30,,,,
7397,430172,,,2014/7/3,,,,
7398,279445,,,2014/2/24,,,,
7399,578591,,,2014/7/15,,,,
7400,507929,,,2014/1/11,,,,
7401,273867,,,2014/5/7,,,,
7402,333294,,,2013/12/21,,,,
7403,616473,,,2014/6/10,,,,
7404,164249,,,2014/9/30,,,,
7405,313261,,,2014/9/29,,,,
7406,25093,,,2014/4/24,,,,
7407,471995,,,2014/3/14,,,,
7408,145958,,,2014/9/5,,,,
7409,293081,,,2014/8/25,,,,
7410,496962,,,2014/10/3,,,,
7411,385504,,,2014/1/7,,,,
7412,24306,,,2013/12/20,,,,
7413,26639,,,2014/1/18,,,,
7414,228260,,,2014/6/2,,,,
7415,340077,,,2013/12/30,,,,
7416,594845,,,2014/4/6,,,,
7417,527477,,,2014/4/13,,,,
7418,22392,,,2014/3/1,,,,
7419,290174,,,2014/2/7,,,,
7420,632363,,,2014/11/12,,,,
7421,209491,,,2014/3/14,,,,
7422,173999,,,2014/2/17,,,,
7423,393625,,,2014/3/19,,,,
7424,516971,,,2014/7/27,,,,
7425,523881,,,2014/4/28,,,,
7426,470321,,,2014/7/24,,,,
7427,523281,,,2014/1/29,,,,
7428,284049,,,2013/11/28,,,,
7429,194811,,,2014/8/24,,,,
7430,320855,,,2014/7/16,,,,
7431,373159,,,2014/10/16,,,,
7432,559673,,,2014/2/3,,,,
7433,467393,,,2014/4/23,,,,
7434,559374,,,2014/4/11,,,,
7435,618688,,,2014/7/19,,,,
7436,450041,,,2014/3/23,,,,
7437,142344,,,2014/8/29,,,,
7438,559262,,,2014/3/3,,,,
7439,519141,,,2014/6/4,,,,
7440,252294,,,2014/5/9,,,,
7441,604552,,,2014/3/7,,,,
7442,623522,,,2014/11/10,,,,
7443,549824,,,2014/1/28,,,,
7444,642172,,,2014/1/19,,,,
7445,224464,,,2014/6/27,,,,
7446,629331,,,2014/3/21,,,,
7447,517458,,,2014/1/10,,,,
7448,651220,,,2014/9/27,,,,
7449,432210,,,2014/10/10,,,,
7450,408579,,,2014/1/29,,,,
7451,284009,,,2013/11/18,,,,
7452,541516,,,2013/12/8,,,,
7453,471681,,,2014/3/7,,,,
7454,434803,,,2014/7/22,,,,
7455,192222,,,2014/1/5,,,,
7456,52685,,,2014/2/25,,,,
7457,266681,,,2014/5/31,,,,
7458,180370,,,2014/11/6,,,,
7459,572534,,,2014/10/18,,,,
7460,345881,,,2014/7/20,,,,
7461,254665,,,2014/6/14,,,,
7462,635552,,,2014/9/17,,,,
7463,426727,,,2014/8/18,,,,
7464,517366,,,2014/2/7,,,,
7465,532405,,,2014/9/11,,,,
7466,566460,,,2014/6/26,,,,
7467,481078,,,2014/4/3,,,,
7468,215170,,,2014/9/2,,,,
7469,348072,,,2014/1/13,,,,
7470,594017,,,2014/4/3,,,,
7471,147838,,,2014/5/4,,,,
7472,621444,,,2014/3/3,,,,
7473,61902,,,2014/2/18,,,,
7474,521720,,,2014/8/29,,,,
7475,392951,,,2013/12/14,,,,
7476,354384,,,2014/6/25,,,,
7477,600513,,,2014/3/23,,,,
7478,10496,,,2014/3/16,,,,
7479,421199,,,2014/1/28,,,,
7480,114887,,,2014/5/22,,,,
7481,651383,,,2013/12/11,,,,
7482,83361,,,2014/5/19,,,,
7483,37164,,,2014/6/17,,,,
7484,628523,,,2013/12/11,,,,
7485,124320,,,2014/11/1,,,,
7486,661301,,,2014/4/5,,,,
7487,248792,,,2013/12/4,,,,
7488,499780,,,2014/2/22,,,,
7489,644709,,,2014/8/27,,,,
7490,30359,,,2014/4/6,,,,
7491,273840,,,2014/5/2,,,,
7492,587785,,,2014/8/5,,,,
7493,304799,,,2014/9/20,,,,
7494,23998,,,2014/7/16,,,,
7495,407402,,,2014/1/7,,,,
7496,92232,,,2014/7/9,,,,
7497,2157,,,2014/4/17,,,,
7498,483126,,,2014/11/15,,,,
7499,173149,,,2014/5/5,,,,
7500,120101,,,2014/3/8,,,,
7501,346335,,,2014/8/4,,,,
7502,320946,,,2014/1/26,,,,
7503,580916,,,2014/1/1,,,,
7504,650478,,,2013/12/15,,,,
7505,288107,,,2014/3/6,,,,
7506,479297,,,2014/7/24,,,,
7507,104449,,,2013/12/3,,,,
7508,286604,,,2014/4/9,,,,
7509,205760,,,2014/2/18,,,,
7510,293726,,,2014/4/30,,,,
7511,172449,,,2014/7/31,,,,
7512,322449,,,2014/5/24,,,,
7513,208019,,,2014/10/31,,,,
7514,561471,,,2014/3/9,,,,
7515,387654,,,2014/8/8,,,,
7516,588704,,,2014/3/10,,,,
7517,630325,,,2013/11/29,,,,
7518,515029,,,2014/5/13,,,,
7519,615748,,,2014/6/18,,,,
7520,577770,,,2014/8/6,,,,
7521,553031,,,2014/6/5,,,,
7522,491852,,,2014/6/7,,,,
7523,270935,,,2013/12/5,,,,
7524,159132,,,2014/1/15,,,,
7525,599996,,,2014/2/9,,,,
7526,132916,,,2014/2/13,,,,
7527,391387,,,2014/10/13,,,,
7528,554655,,,2014/7/20,,,,
7529,2086,,,2014/2/18,,,,
7530,82193,,,2014/5/9,,,,
7531,14690,,,2014/3/25,,,,
7532,448386,,,2014/1/15,,,,
7533,410500,,,2014/5/28,,,,
7534,641928,,,2014/1/28,,,,
7535,409072,,,2014/4/23,,,,
7536,534114,,,2014/11/2,,,,
7537,269657,,,2014/4/25,,,,
7538,545144,,,2014/9/29,,,,
7539,263570,,,2014/10/9,,,,
7540,364066,,,2014/10/4,,,,
7541,114491,,,2014/7/22,,,,
7542,528508,,,2014/10/15,,,,
7543,379247,,,2014/6/4,,,,
7544,538449,,,2014/4/25,,,,
7545,64813,,,2014/10/11,,,,
7546,466101,,,2014/5/27,,,,
7547,163684,,,2014/4/19,,,,
7548,615012,,,2013/11/25,,,,
7549,234494,,,2014/7/12,,,,
7550,353603,,,2014/5/1,,,,
7551,528334,,,2014/7/27,,,,
7552,554343,,,2014/7/3,,,,
7553,318071,,,2013/11/18,,,,
7554,336549,,,2014/3/28,,,,
7555,311910,,,2013/12/30,,,,
7556,280968,,,2014/2/11,,,,
7557,417530,,,2014/7/1,,,,
7558,135710,,,2014/10/10,,,,
7559,524528,,,2014/7/18,,,,
7560,282673,,,2013/11/20,,,,
7561,141764,,,2014/7/23,,,,
7562,488468,,,2014/8/7,,,,
7563,89309,,,2014/6/6,,,,
7564,375517,,,2014/7/23,,,,
7565,299527,,,2014/4/18,,,,
7566,660481,,,2014/4/3,,,,
7567,47545,,,2013/12/11,,,,
7568,285546,,,2014/5/28,,,,
7569,27813,,,2014/4/13,,,,
7570,418209,,,2013/12/30,,,,
7571,95338,,,2014/5/26,,,,
7572,68571,,,2014/5/1,,,,
7573,233592,,,2014/5/9,,,,
7574,501104,,,2014/11/13,,,,
7575,144589,,,2014/3/1,,,,
7576,448521,,,2014/3/18,,,,
7577,346787,,,2014/7/30,,,,
7578,212932,,,2014/2/27,,,,
7579,557644,,,2014/5/7,,,,
7580,336178,,,2014/5/14,,,,
7581,197679,,,2013/12/20,,,,
7582,375560,,,2014/5/7,,,,
7583,546414,,,2014/5/25,,,,
7584,274099,,,2014/3/25,,,,
7585,408397,,,2014/9/18,,,,
7586,162872,,,2013/12/26,,,,
7587,481580,,,2014/10/24,,,,
7588,42536,,,2014/8/13,,,,
7589,488310,,,2014/1/15,,,,
7590,11020,,,2014/3/20,,,,
7591,22476,,,2014/1/20,,,,
7592,231410,,,2014/3/3,,,,
7593,36625,,,2014/2/12,,,,
7594,595324,,,2014/6/23,,,,
7595,319350,,,2014/5/4,,,,
7596,544750,,,2014/11/11,,,,
7597,531677,,,2013/12/3,,,,
7598,464273,,,2014/1/4,,,,
7599,240222,,,2014/10/4,,,,
7600,80055,,,2013/12/31,,,,
7601,321498,,,2013/12/17,,,,
7602,659194,,,2014/1/30,,,,
7603,356403,,,2014/8/4,,,,
7604,518261,,,2014/8/19,,,,
7605,80198,,,2013/12/25,,,,
7606,375430,,,2014/6/23,,,,
7607,365655,,,2014/4/1,,,,
7608,6965,,,2014/3/8,,,,
7609,209524,,,2014/6/7,,,,
7610,80201,,,2014/8/10,,,,
7611,240564,,,2014/4/8,,,,
7612,400449,,,2014/1/31,,,,
7613,448627,,,2014/5/12,,,,
7614,426585,,,2014/2/5,,,,
7615,66485,,,2014/4/7,,,,
7616,494255,,,2014/1/4,,,,
7617,145518,,,2014/5/18,,,,
7618,631380,,,2014/5/3,,,,
7619,449661,,,2014/2/6,,,,
7620,134541,,,2014/6/12,,,,
7621,136859,,,2014/2/23,,,,
7622,514309,,,2014/5/24,,,,
7623,139209,,,2013/12/13,,,,
7624,142975,,,2014/7/24,,,,
7625,168300,,,2014/4/11,,,,
7626,95237,,,2014/1/25,,,,
7627,540819,,,2014/2/9,,,,
7628,351766,,,2014/10/24,,,,
7629,351235,,,2014/1/26,,,,
7630,600660,,,2013/12/10,,,,
7631,563751,,,2014/2/7,,,,
7632,598627,,,2014/1/28,,,,
7633,365999,,,2014/9/2,,,,
7634,595275,,,2014/2/26,,,,
7635,268337,,,2014/7/6,,,,
7636,594838,,,2014/9/15,,,,
7637,220753,,,2014/4/28,,,,
7638,333943,,,2014/7/16,,,,
7639,419078,,,2014/10/26,,,,
7640,607098,,,2014/10/13,,,,
7641,352992,,,2014/4/26,,,,
7642,262957,,,2014/4/21,,,,
7643,397506,,,2014/9/25,,,,
7644,90945,,,2014/7/5,,,,
7645,526982,,,2014/7/5,,,,
7646,467142,,,2014/8/6,,,,
7647,124858,,,2014/2/11,,,,
7648,251982,,,2014/4/22,,,,
7649,383058,,,2014/6/22,,,,
7650,38789,,,2014/8/24,,,,
7651,41742,,,2013/11/29,,,,
7652,629863,,,2014/11/6,,,,
7653,373861,,,2014/5/20,,,,
7654,503852,,,2014/4/7,,,,
7655,521614,,,2014/3/21,,,,
7656,47510,,,2014/7/23,,,,
7657,99362,,,2014/5/12,,,,
7658,526137,,,2013/12/26,,,,
7659,578308,,,2014/8/6,,,,
7660,520497,,,2013/12/5,,,,
7661,325005,,,2014/2/11,,,,
7662,229421,,,2014/1/20,,,,
7663,577225,,,2014/5/2,,,,
7664,64590,,,2014/5/22,,,,
7665,181435,,,2014/5/19,,,,
7666,193192,,,2013/12/30,,,,
7667,403488,,,2014/1/23,,,,
7668,346138,,,2014/7/6,,,,
7669,403079,,,2014/3/31,,,,
7670,218521,,,2014/9/16,,,,
7671,137381,,,2014/1/28,,,,
7672,299063,,,2014/3/26,,,,
7673,244196,,,2014/9/18,,,,
7674,265916,,,2014/7/19,,,,
7675,503418,,,2014/8/7,,,,
7676,232180,,,2014/2/7,,,,
7677,526294,,,2014/1/4,,,,
7678,378702,,,2013/12/26,,,,
7679,248279,,,2014/2/5,,,,
7680,184299,,,2014/2/27,,,,
7681,233359,,,2014/4/27,,,,
7682,490139,,,2014/6/15,,,,
7683,471651,,,2014/10/26,,,,
7684,87049,,,2014/4/9,,,,
7685,374738,,,2014/2/15,,,,
7686,219303,,,2014/8/6,,,,
7687,193820,,,2013/11/26,,,,
7688,441466,,,2014/7/12,,,,
7689,656450,,,2014/3/25,,,,
7690,365187,,,2014/3/30,,,,
7691,319919,,,2014/1/26,,,,
7692,387787,,,2014/9/7,,,,
7693,309034,,,2013/12/3,,,,
7694,566675,,,2014/5/21,,,,
7695,310487,,,2014/10/11,,,,
7696,539794,,,2013/12/6,,,,
7697,295653,,,2014/2/24,,,,
7698,609557,,,2014/2/1,,,,
7699,279672,,,2014/7/15,,,,
7700,420324,,,2013/12/22,,,,
7701,334035,,,2013/12/25,,,,
7702,494140,,,2014/8/15,,,,
7703,462622,,,2014/4/4,,,,
7704,251346,,,2014/3/11,,,,
7705,631002,,,2014/5/25,,,,
7706,280514,,,2014/3/5,,,,
7707,51541,,,2014/7/10,,,,
7708,144028,,,2014/9/17,,,,
7709,52837,,,2014/6/18,,,,
7710,431375,,,2014/4/18,,,,
7711,595713,,,2014/8/10,,,,
7712,556809,,,2013/11/26,,,,
7713,408046,,,2014/4/10,,,,
7714,181648,,,2014/6/12,,,,
7715,282654,,,2014/5/26,,,,
7716,606381,,,2014/4/5,,,,
7717,572198,,,2014/7/14,,,,
7718,591877,,,2014/7/20,,,,
7719,525737,,,2014/2/9,,,,
7720,481678,,,2014/8/3,,,,
7721,160828,,,2014/4/15,,,,
7722,43516,,,2014/6/3,,,,
7723,453583,,,2014/6/29,,,,
7724,479218,,,2014/1/22,,,,
7725,60921,,,2014/3/10,,,,
7726,392033,,,2013/11/22,,,,
7727,91025,,,2014/5/1,,,,
7728,331473,,,2014/1/5,,,,
7729,124315,,,2014/1/13,,,,
7730,111378,,,2013/12/13,,,,
7731,584630,,,2014/8/21,,,,
7732,177293,,,2014/2/17,,,,
7733,457172,,,2014/2/8,,,,
7734,566961,,,2014/6/14,,,,
7735,131668,,,2014/4/23,,,,
7736,629978,,,2014/4/26,,,,
7737,103392,,,2014/4/16,,,,
7738,577761,,,2014/4/24,,,,
7739,281830,,,2014/4/13,,,,
7740,548248,,,2014/5/30,,,,
7741,491403,,,2014/9/8,,,,
7742,428742,,,2013/11/24,,,,
7743,131754,,,2014/7/5,,,,
7744,615214,,,2014/5/20,,,,
7745,606034,,,2013/11/20,,,,
7746,234279,,,2013/11/22,,,,
7747,548198,,,2014/1/28,,,,
7748,319410,,,2013/12/18,,,,
7749,457608,,,2013/11/19,,,,
7750,570348,,,2014/11/7,,,,
7751,264830,,,2014/1/27,,,,
7752,147820,,,2013/12/29,,,,
7753,579886,,,2014/4/10,,,,
7754,346977,,,2014/7/9,,,,
7755,557797,,,2014/3/18,,,,
7756,455168,,,2014/6/24,,,,
7757,513520,,,2014/6/26,,,,
7758,153906,,,2014/3/8,,,,
7759,370873,,,2014/1/27,,,,
7760,288423,,,2014/10/19,,,,
7761,319381,,,2014/4/25,,,,
7762,578932,,,2014/10/28,,,,
7763,109324,,,2014/9/6,,,,
7764,429850,,,2014/7/18,,,,
7765,84807,,,2014/7/12,,,,
7766,409405,,,2014/11/3,,,,
7767,298206,,,2014/4/9,,,,
7768,446099,,,2014/9/27,,,,
7769,252870,,,2014/5/22,,,,
7770,239708,,,2013/12/21,,,,
7771,618196,,,2014/1/7,,,,
7772,522441,,,2014/8/13,,,,
7773,657147,,,2014/4/24,,,,
7774,175485,,,2014/5/7,,,,
7775,91206,,,2014/7/31,,,,
7776,582425,,,2014/2/13,,,,
7777,208510,,,2014/4/23,,,,
7778,283563,,,2014/3/1,,,,
7779,151714,,,2013/12/23,,,,
7780,429209,,,2014/11/5,,,,
7781,350745,,,2014/8/19,,,,
7782,399605,,,2014/10/17,,,,
7783,488841,,,2014/5/28,,,,
7784,420673,,,2013/12/12,,,,
7785,450717,,,2014/6/13,,,,
7786,155521,,,2014/2/21,,,,
7787,499338,,,2014/1/13,,,,
7788,363840,,,2013/12/6,,,,
7789,418874,,,2013/12/27,,,,
7790,122247,,,2014/1/12,,,,
7791,230720,,,2014/9/27,,,,
7792,176249,,,2014/7/29,,,,
7793,487799,,,2014/1/23,,,,
7794,119307,,,2014/9/2,,,,
7795,617980,,,2014/4/3,,,,
7796,232324,,,2014/1/28,,,,
7797,159870,,,2014/7/23,,,,
7798,201030,,,2014/4/21,,,,
7799,556629,,,2014/4/21,,,,
7800,49112,,,2014/6/3,,,,
7801,249531,,,2014/3/15,,,,
7802,520679,,,2014/9/16,,,,
7803,396920,,,2014/4/11,,,,
7804,406581,,,2014/3/31,,,,
7805,384170,,,2014/2/7,,,,
7806,606408,,,2014/3/18,,,,
7807,168304,,,2014/8/4,,,,
7808,348688,,,2014/1/21,,,,
7809,296701,,,2014/6/9,,,,
7810,22006,,,2014/7/18,,,,
7811,325962,,,2014/5/19,,,,
7812,345493,,,2013/11/19,,,,
7813,523964,,,2014/8/8,,,,
7814,269449,,,2013/12/29,,,,
7815,298966,,,2014/6/1,,,,
7816,153409,,,2014/4/29,,,,
7817,370225,,,2013/12/31,,,,
7818,135130,,,2013/12/20,,,,
7819,508187,,,2014/10/11,,,,
7820,571515,,,2014/8/3,,,,
7821,267500,,,2014/4/25,,,,
7822,525479,,,2014/3/27,,,,
7823,513792,,,2014/6/15,,,,
7824,343765,,,2014/5/21,,,,
7825,217195,,,2014/10/9,,,,
7826,230673,,,2014/6/25,,,,
7827,474402,,,2014/8/6,,,,
7828,283138,,,2013/12/11,,,,
7829,65182,,,2014/5/6,,,,
7830,630817,,,2014/1/13,,,,
7831,257067,,,2014/7/3,,,,
7832,312856,,,2014/1/6,,,,
7833,17281,,,2014/1/24,,,,
7834,271758,,,2014/8/25,,,,
7835,595065,,,2014/4/26,,,,
7836,79767,,,2014/9/21,,,,
7837,145738,,,2013/12/31,,,,
7838,285692,,,2014/7/20,,,,
7839,658496,,,2014/8/5,,,,
7840,145897,,,2014/2/27,,,,
7841,378490,,,2014/11/3,,,,
7842,80081,,,2014/3/10,,,,
7843,594233,,,2013/12/20,,,,
7844,95103,,,2014/8/12,,,,
7845,326361,,,2014/4/3,,,,
7846,286165,,,2014/1/22,,,,
7847,449776,,,2014/4/11,,,,
7848,218239,,,2014/5/28,,,,
7849,548472,,,2014/1/22,,,,
7850,477182,,,2014/2/25,,,,
7851,591059,,,2014/1/19,,,,
7852,369995,,,2014/10/14,,,,
7853,255116,,,2013/12/13,,,,
7854,364635,,,2014/3/20,,,,
7855,345769,,,2014/11/3,,,,
7856,82428,,,2014/5/17,,,,
7857,101545,,,2014/3/26,,,,
7858,400012,,,2014/5/7,,,,
7859,173411,,,2014/8/6,,,,
7860,374814,,,2014/1/27,,,,
7861,385302,,,2014/7/10,,,,
7862,553858,,,2014/6/12,,,,
7863,481829,,,2014/9/26,,,,
7864,498989,,,2014/6/2,,,,
7865,102073,,,2014/1/4,,,,
7866,624811,,,2013/12/3,,,,
7867,267728,,,2014/9/27,,,,
7868,543951,,,2014/3/29,,,,
7869,13097,,,2014/3/16,,,,
7870,504292,,,2014/2/9,,,,
7871,631861,,,2013/12/6,,,,
7872,560510,,,2014/1/13,,,,
7873,406184,,,2014/7/20,,,,
7874,261648,,,2014/7/3,,,,
7875,2713,,,2014/6/2,,,,
7876,86891,,,2014/3/9,,,,
7877,614928,,,2014/2/23,,,,
7878,444108,,,2014/2/26,,,,
7879,365191,,,2014/1/7,,,,
7880,377695,,,2014/5/26,,,,
7881,346217,,,2014/7/6,,,,
7882,622012,,,2014/5/16,,,,
7883,606325,,,2014/11/17,,,,
7884,552434,,,2014/7/7,,,,
7885,233550,,,2014/3/31,,,,
7886,195868,,,2014/5/3,,,,
7887,268666,,,2014/2/6,,,,
7888,615534,,,2014/8/1,,,,
7889,121280,,,2014/2/4,,,,
7890,637613,,,2014/6/10,,,,
7891,596931,,,2014/4/15,,,,
7892,150971,,,2014/1/29,,,,
7893,377201,,,2014/7/4,,,,
7894,600619,,,2014/1/26,,,,
7895,69275,,,2014/11/1,,,,
7896,88739,,,2014/6/2,,,,
7897,217351,,,2014/11/9,,,,
7898,416973,,,2014/2/12,,,,
7899,260634,,,2014/9/19,,,,
7900,216514,,,2013/11/19,,,,
7901,598479,,,2014/6/3,,,,
7902,456399,,,2013/12/15,,,,
7903,74891,,,2014/5/15,,,,
7904,562283,,,2014/5/8,,,,
7905,148707,,,2014/5/25,,,,
7906,424954,,,2014/3/26,,,,
7907,337037,,,2014/3/11,,,,
7908,215228,,,2014/5/2,,,,
7909,233127,,,2014/5/26,,,,
7910,597282,,,2014/11/14,,,,
7911,445613,,,2014/3/18,,,,
7912,124294,,,2014/5/6,,,,
7913,458046,,,2014/5/29,,,,
7914,305261,,,2014/8/5,,,,
7915,338934,,,2014/11/5,,,,
7916,36601,,,2014/4/5,,,,
7917,323051,,,2014/5/7,,,,
7918,283198,,,2014/1/24,,,,
7919,83547,,,2014/1/15,,,,
7920,150666,,,2014/3/18,,,,
7921,7562,,,2014/2/11,,,,
7922,43185,,,2013/12/22,,,,
7923,608677,,,2013/12/23,,,,
7924,524699,,,2014/10/1,,,,
7925,70716,,,2014/1/26,,,,
7926,172235,,,2014/7/2,,,,
7927,235838,,,2014/2/22,,,,
7928,614668,,,2013/11/21,,,,
7929,435082,,,2014/7/19,,,,
7930,213280,,,2014/5/12,,,,
7931,308783,,,2014/10/1,,,,
7932,482362,,,2014/5/9,,,,
7933,29737,,,2014/10/31,,,,
7934,352649,,,2014/4/5,,,,
7935,48086,,,2013/12/21,,,,
7936,162768,,,2014/8/23,,,,
7937,547976,,,2013/11/25,,,,
7938,40841,,,2014/9/27,,,,
7939,79303,,,2014/5/14,,,,
7940,286287,,,2014/1/11,,,,
7941,426233,,,2014/1/5,,,,
7942,430921,,,2014/8/18,,,,
7943,406682,,,2014/3/6,,,,
7944,181600,,,2014/1/18,,,,
7945,465716,,,2014/5/5,,,,
7946,604222,,,2014/3/31,,,,
7947,236737,,,2014/11/16,,,,
7948,424895,,,2014/5/20,,,,
7949,201803,,,2014/2/28,,,,
7950,74040,,,2013/11/27,,,,
7951,215,,,2014/3/31,,,,
7952,175877,,,2014/3/22,,,,
7953,267972,,,2014/4/23,,,,
7954,1743,,,2014/4/5,,,,
7955,601409,,,2014/2/14,,,,
7956,467177,,,2014/7/22,,,,
7957,384807,,,2013/12/20,,,,
7958,388376,,,2013/12/10,,,,
7959,599898,,,2014/3/21,,,,
7960,217069,,,2014/11/12,,,,
7961,392596,,,2014/7/30,,,,
7962,376731,,,2014/2/9,,,,
7963,103465,,,2013/12/31,,,,
7964,2317,,,2014/8/11,,,,
7965,184512,,,2014/2/20,,,,
7966,564959,,,2014/10/22,,,,
7967,197977,,,2014/2/13,,,,
7968,428233,,,2014/5/13,,,,
7969,445511,,,2014/9/27,,,,
7970,396535,,,2014/3/16,,,,
7971,270211,,,2013/12/25,,,,
7972,444339,,,2014/1/25,,,,
7973,658515,,,2014/6/6,,,,
7974,94466,,,2014/5/29,,,,
7975,263625,,,2014/1/22,,,,
7976,36904,,,2014/4/17,,,,
7977,359886,,,2014/1/22,,,,
7978,354422,,,2014/8/3,,,,
7979,162616,,,2014/6/29,,,,
7980,643423,,,2014/5/14,,,,
7981,379630,,,2014/3/9,,,,
7982,320326,,,2013/12/24,,,,
7983,464117,,,2014/3/19,,,,
7984,512136,,,2013/12/22,,,,
7985,566601,,,2014/5/7,,,,
7986,104139,,,2014/7/19,,,,
7987,91621,,,2014/8/15,,,,
7988,410245,,,2013/11/24,,,,
7989,598235,,,2013/11/20,,,,
7990,421149,,,2014/3/19,,,,
7991,496821,,,2014/7/21,,,,
7992,105494,,,2014/5/2,,,,
7993,483616,,,2013/11/26,,,,
7994,461152,,,2014/8/10,,,,
7995,359280,,,2014/3/9,,,,
7996,265217,,,2014/4/2,,,,
7997,357886,,,2014/6/25,,,,
7998,109970,,,2013/12/12,,,,
7999,237508,,,2014/1/16,,,,
8000,185599,,,2014/7/2,,,,
8001,584398,,,2014/10/8,,,,
8002,185483,,,2014/10/1,,,,
8003,450256,,,2014/6/30,,,,
8004,275248,,,2014/2/19,,,,
8005,382989,,,2014/10/15,,,,
8006,173144,,,2014/1/26,,,,
8007,654198,,,2014/10/14,,,,
8008,103678,,,2014/5/31,,,,
8009,77658,,,2014/3/5,,,,
8010,502946,,,2014/2/6,,,,
8011,130804,,,2014/3/18,,,,
8012,179219,,,2014/10/1,,,,
8013,164720,,,2014/3/23,,,,
8014,569848,,,2014/10/18,,,,
8015,660443,,,2014/3/20,,,,
8016,318338,,,2014/7/23,,,,
8017,88338,,,2014/5/5,,,,
8018,20154,,,2014/1/4,,,,
8019,605395,,,2013/12/30,,,,
8020,357806,,,2014/2/27,,,,
8021,450013,,,2014/4/2,,,,
8022,442957,,,2014/3/23,,,,
8023,294001,,,2014/6/14,,,,
8024,437951,,,2014/8/30,,,,
8025,403704,,,2014/5/5,,,,
8026,588241,,,2014/1/29,,,,
8027,574175,,,2014/4/22,,,,
8028,557691,,,2014/4/21,,,,
8029,189578,,,2014/7/30,,,,
8030,423651,,,2014/3/5,,,,
8031,103636,,,2014/3/5,,,,
8032,3735,,,2014/10/20,,,,
8033,335889,,,2014/8/7,,,,
