63322,29097,955,5995.034,
64373,11201,851,3792.868,
4769,30729,928,8784.692,
62249,10339,646,1083.388,
2917,21759,71,9233.069,
40366,16881,650,3774.099,
27707,13153,66,4870.871,
14090,24102,201,2499.896,
15161,25333,762,3111.281,
5630,28456,673,4551.297,
36532,446,133,6181.947,
2478,3819,565,2900.929,
44926,30421,568,6529.038,
64934,26949,975,1700.155,
27841,15630,47,3900.972,
40733,28078,449,7134.104,
13221,17432,737,7321.333,
48942,6216,455,4056.557,
48865,19910,299,8724.959,
46489,18987,275,6921.826,
31930,2442,707,158.1624,
2139,10563,833,8188.982,
19741,18739,735,3133.453,
29632,4138,148,8594.503,
42219,853,309,6981.124,
53235,24142,375,1472.581,
65408,9918,843,2854.494,
18329,17785,110,7648.078,
7280,12530,314,1422.563,
2609,9035,506,8335.261,
5522,15762,264,5223.275,
45635,16836,973,946.2307,
9218,7094,158,1152.571,
49856,17163,735,6746.073,
51127,8634,503,4628.813,
57541,30143,246,9887.539,
61665,12713,941,4599.165,
45987,21404,547,4516.224,
64415,2886,61,7743.948,
64191,17022,966,357.9178,
42923,8672,58,986.9302,
64734,11211,165,7483.027,
48146,29484,458,3733.981,
4822,26564,442,7788.65,
22680,3723,51,5139.473,
15911,29900,358,4147.092,
17243,18416,875,7139.254,
28771,8305,221,8140.323,
2501,510,530,990.9719,
27157,15770,691,3833.076,
54231,18212,388,3627.002,
24755,22013,790,8132.977,
2578,11154,270,252.1478,
59971,23921,884,7944.317,
37472,2435,2,1307.776,
13339,10548,818,542.7822,
42293,10263,815,5175.969,
16071,8618,190,6381.633,
21945,2541,984,2811.754,
26442,7595,961,2885.563,
24021,21440,205,6868.399,
43551,22439,948,3696.64,
57581,3485,192,5820.25,
54892,6492,516,307.4662,
56785,6467,660,3089.497,
9300,11637,724,2049.86,
15252,30648,389,2247.742,
57620,20481,466,6003.101,
42405,1559,326,1990.192,
10112,2081,705,543.9623,
56039,19860,758,8769.72,
25096,26308,696,4981.456,
49607,14394,427,730.0403,
36203,10486,245,3002.439,
6122,23388,89,3891.667,
24043,10658,411,9499.907,
35189,2677,420,421.267,
65033,9728,735,8764.023,
52737,1979,368,9254.508,
18405,29204,57,6986.627,
42015,5813,10,1344.425,
22070,27671,193,3563.168,
34584,4544,736,5371.797,
52597,947,258,3771.715,
26288,6421,105,4880.967,
16898,25575,255,66.90033,
5954,16100,33,4494.002,
63959,16210,572,447.3481,
48395,27424,76,1108.049,
44950,8107,454,138.355,
7270,27592,422,5795.162,
47995,12919,95,7177.279,
45596,10054,912,3500.882,
16041,10760,967,3397.311,
6999,11453,785,577.2509,
24677,1941,191,9775.987,
52775,10148,116,4687.934,
16659,13475,219,9148.033,
57461,15418,890,7687.554,
25002,6972,902,9877.791,
23596,9416,440,9704.306,
36177,15752,33,1244.737,
47325,27445,543,1844.369,
61920,224,800,5016.242,
52284,3349,817,5688.587,
40549,11830,201,7964.988,
15998,9806,185,66.34278,
29721,22350,332,6934.109,
16636,3676,68,9468.503,
23587,7971,674,1461.352,
17457,4337,680,3900.762,
46325,24111,938,8944.267,
35720,27586,250,6980.674,
61598,6901,745,3861.596,
37039,23742,248,7646.104,
45421,21202,480,5661.798,
37692,21876,737,969.7884,
1596,8094,910,9587.771,
3608,3251,772,5264.16,
61624,6618,761,927.6255,
29068,11298,371,5912.509,
61428,10985,310,5964.474,
5166,24314,953,1177.056,
14742,25914,173,2243.986,
19980,16175,301,1611.422,
60101,7995,911,6686.604,
24953,29293,38,2644.46,
40856,14833,765,2542.052,
10209,28440,339,9404.349,
7138,16263,834,5216.941,
31376,14870,83,3916.317,
44268,22093,252,2602.028,
45332,25223,942,7434.314,
32937,11094,496,7683.827,
2638,16027,983,4856.392,
45625,12742,763,9946.019,
22466,30546,159,3925.51,
15429,26822,475,7349.299,
59955,30498,747,9231.967,
229,22027,361,2523.989,
46204,17706,152,9910.543,
49830,9317,248,5217.962,
26562,2508,718,364.9798,
2445,10282,612,8013.127,
25361,4001,126,5354.292,
6795,26950,231,3856.918,
36911,15488,742,4339.925,
11851,9676,746,2050.929,
36073,6523,779,5119.685,
51077,20602,761,3997.075,
62739,6126,480,3463.835,
17004,9461,196,1222.302,
10270,24833,600,3720.709,
36532,10342,943,5986.136,
46376,17649,353,5173.642,
36152,13533,544,9121.015,
11282,28921,643,307.9588,
44830,935,518,663.5825,
24328,26219,841,4086.247,
13695,26456,164,6305.802,
51060,25319,587,7832.047,
49893,7622,168,6727.975,
19563,16415,95,7386.597,
713,504,94,7471.43,
51669,24997,218,2830.18,
52330,2935,898,4166.868,
8515,22629,109,6249.092,
18984,3712,923,1655.044,
26160,16546,644,4781.218,
50346,19375,442,5819.665,
5076,5511,897,8487.621,
62818,21568,734,3798.106,
26684,16799,877,6474.529,
4743,23044,808,1643.718,
39954,24835,421,129.5581,
33710,15301,378,8484.236,
933,22757,596,9337.942,
21597,9897,415,2753.984,
11837,19846,228,6109.016,
62011,22261,618,9173.267,
27697,30321,210,170.1333,
53004,2065,448,4806.563,
45959,30176,25,2774.675,
21867,21072,936,8751.828,
17756,6101,567,8222.729,
64144,23372,365,2796.407,
17687,13745,663,7407.5,
12062,30182,24,9720.777,
10260,7960,896,4077.459,
38169,10625,702,1839.539,
63170,1475,254,2443.661,
15727,6922,255,4839.771,
18937,21336,838,4263.674,
26601,19551,592,1010.071,
12151,24444,391,4597.958,
50046,15591,670,1549.315,
30722,22329,660,8061.517,
34078,29766,660,9802.353,
18896,25946,695,1583.084,
7770,15260,253,5990.585,
34403,14931,7,5436.083,
55231,18253,196,9288.549,
7175,750,165,1620.008,
40332,14064,543,4943.345,
22352,15283,778,7547.878,
50532,9291,772,2541.967,
2358,15271,45,3434.829,
24901,3362,866,6502.255,
40792,30209,978,3784.88,
53597,25061,721,1396.441,
15961,10363,192,6937.375,
20176,15065,715,2811.915,
34028,24332,658,1761.512,
17646,17738,118,9112.093,
50010,1339,160,7276.885,
55373,25780,66,680.9175,
19324,4924,258,9229.858,
43465,17611,194,1017.772,
21830,19076,468,7470.083,
36521,19757,676,8395.256,
8448,27167,990,9348.419,
51405,18745,327,7700.499,
25133,3723,796,7296.94,
26264,27839,627,9551.377,
14709,5747,74,3253.719,
35278,23910,31,7812.209,
46949,17533,48,8659.462,
33298,19730,669,7229.202,
22895,25680,952,6380.093,
11603,17948,603,64.12919,
61093,28010,541,98.79025,
29054,25264,144,4325.427,
64329,14515,807,7472.941,
19661,12329,325,6479.082,
57490,30223,762,5665.954,
52832,20842,520,8367.415,
3498,27273,995,1740.79,
191,22637,400,1472.037,
49334,7989,438,5841.559,
2480,18639,819,1627.986,
56151,5954,240,2091.45,
40152,29122,16,3829.227,
56307,6628,875,699.7473,
26363,19032,487,9861.431,
34053,17192,681,4897.603,
20169,30600,211,1156.128,
18413,2521,801,8011.732,
59151,15210,479,5481.045,
64187,16032,125,9237.107,
9175,23633,437,8864.634,
12030,29037,180,1484.214,
10432,21327,598,3498.511,
6407,14692,101,1053.361,
47449,17980,995,8269.719,
19565,26362,719,6828.006,
5571,2377,370,1045.428,
9252,15301,564,6181.01,
2965,13611,740,865.9122,
19869,30153,41,5852.164,
12450,18615,1,3797.309,
63823,26778,348,8682.331,
54430,18318,727,8353.902,
46325,11417,753,1278.945,
33437,28535,187,5120.362,
50390,20848,708,3439.599,
46591,945,698,487.5643,
56902,13451,871,7474.906,
63435,3898,819,6261.35,
52467,23925,563,4448.738,
50983,14186,579,5311.739,
54046,22497,330,4793.448,
10938,18765,872,8400.867,
63089,13111,272,2759.589,
48383,9675,391,8861.075,
35120,603,556,7724.128,
17167,4086,3,9890.321,
38459,30622,48,508.0929,
11113,13519,235,3890.241,
13411,13891,316,9544.041,
11370,7858,656,4492.95,
31296,29613,365,9985.702,
15547,29964,269,9705.815,
20179,16124,319,8666.59,
45396,2264,694,8949.177,
21980,20625,939,9191.339,
14953,395,825,7670.186,
65158,26876,295,4382.965,
34997,14892,860,686.618,
49398,1211,142,7811.215,
23596,22291,90,9447.749,
22812,16599,523,2191.62,
15023,28788,586,8995.057,
57617,19978,950,71.80614,
12689,8336,995,7563.735,
41618,20784,27,1411.09,
45210,25405,948,5486.698,
60777,13490,761,3411.325,
5473,13352,241,345.9655,
21939,11926,919,271.433,
22925,18373,795,2162.01,
42247,14906,687,4414.977,
1526,6271,605,5819.863,
31063,21104,604,6179.633,
55121,18103,335,7901.474,
58858,695,171,5959.324,
19788,4573,942,1627.014,
21767,6970,832,1354.258,
63262,22605,729,6703.542,
31935,5497,20,2011.071,
22440,3846,553,537.6076,
26469,25328,798,6524.696,
964,6210,448,3489.134,
25562,19484,204,9025.58,
8962,2865,814,3627.057,
11053,11584,792,7890.278,
10407,1805,466,5792.964,
32570,19106,25,5390.434,
42533,7735,233,5687.121,
23778,8303,95,5034.605,
61436,30178,539,2162.031,
2507,17654,490,2859.344,
36598,19300,346,9941.831,
22292,25804,105,9990.382,
42277,3781,132,581.5635,
55135,21718,998,6421.746,
52745,4550,115,1638.543,
14348,27042,926,150.0771,
38727,9958,759,2748.755,
31531,27524,686,1553.356,
14734,4102,725,2584.424,
27062,340,863,217.7277,
774,14916,787,2514.581,
40259,5827,26,293.0396,
51160,18517,959,1198.683,
12716,21426,587,897.1843,
42567,14183,977,9314.021,
30207,8975,525,91.27212,
42128,28235,550,5150.864,
64076,20559,898,4512.125,
49835,11740,308,9905,
47345,7517,630,1875.529,
43855,9872,161,6155.512,
52385,24648,350,253.1421,
38092,16292,858,4236.359,
65398,24740,175,6277.9,
34710,29534,930,8993.52,
569,496,178,4247.219,
1645,26325,786,3765.157,
49346,20912,975,9470.253,
64094,26959,714,9330.475,
17907,7590,267,2144.904,
37494,5787,695,3043.635,
26186,2896,418,2552.249,
32934,22481,453,7402.313,
64797,3308,140,4420.498,
11516,8779,915,7896.149,
58095,27728,142,937.5322,
6214,19997,316,7138.602,
38283,8816,164,7080.569,
12549,20518,491,6006.367,
43720,17715,151,2683.393,
64340,27346,537,2793.747,
15181,10055,474,2976.104,
4711,13960,899,8235.071,
52916,17417,971,7209.236,
17088,25476,96,7656.451,
57379,22562,323,1413.606,
55391,7044,801,1488.859,
27485,2917,689,8349.143,
28088,29044,664,1907.74,
60549,4672,834,6260.463,
10801,29950,346,6460.054,
42114,29425,969,8183.863,
31113,7699,469,9197.845,
31670,17140,368,5239.883,
62349,5016,822,6058.154,
14384,13813,401,597.5322,
47432,27423,985,4012.282,
41985,3316,5,5610.725,
21032,6671,684,2853.115,
59559,30682,780,6004.435,
60672,9427,623,4397.428,
30039,21915,825,3927.519,
61540,4586,243,6350.791,
49115,15428,150,1191.121,
64380,24176,810,7115.896,
24534,28016,1,76.01385,
28080,22790,564,3420.833,
30497,1551,730,719.2,
37459,21582,137,4802.042,
38069,2915,887,8279.536,
63280,3895,338,7697.378,
981,2193,55,8834.104,
27698,8216,474,7187.91,
3648,24494,610,271.4959,
50329,1215,780,6272.818,
33874,12104,933,3325.155,
1853,6732,219,969.9047,
59921,24571,862,8329.337,
28990,18598,829,4504.978,
41060,15496,71,5282.235,
53101,1763,84,5386.551,
40617,3478,878,8365.254,
8855,28157,188,2258.009,
38323,10369,461,1194.372,
46080,14191,86,3077.601,
56497,13954,819,5768.983,
16962,12472,990,7397.307,
64894,28197,878,6335.565,
51252,11723,644,8294.843,
36371,2228,35,9197.979,
50418,3715,125,4858.775,
34752,4363,86,883.1439,
11161,14460,959,7034.896,
49424,28049,922,10.2954,
56327,27963,508,2112.742,
43010,5555,596,2713.992,
48650,10845,58,6164.322,
826,21235,363,7535.473,
65249,20006,836,4342.835,
38076,17883,86,3323.938,
58442,11349,199,1107.352,
61229,30581,954,2878.76,
41,20852,600,5160.146,
33352,19489,809,5815.621,
58161,10316,512,4166.558,
26554,29403,505,6453.963,
38363,8934,408,1172.98,
24064,6224,616,6400.164,
6032,28610,64,8046.76,
23621,16826,533,6940.251,
23878,19082,886,1232.505,
9550,12127,409,3357.939,
34016,6916,736,1652.5,
32728,6404,713,1858.228,
10029,24259,703,3674.624,
64262,10419,149,9903.76,
1264,2093,595,7729.385,
49379,20309,524,2460.565,
54799,16411,506,7378.37,
10484,15430,753,9901.803,
42063,21747,646,4419.619,
4568,22502,544,8132.54,
59838,10534,793,4961.148,
4924,23629,478,7875.575,
23996,11601,141,5302.024,
13053,1811,137,7997.762,
40960,4240,7,8931.122,
30834,20611,643,7258.236,
52092,13403,859,4986.878,
3126,14298,488,9924.416,
31723,20381,405,4117.075,
58759,2964,790,3328.586,
771,15008,996,9835.874,
22680,23901,218,9627.331,
8350,17431,463,2196.044,
43977,24187,617,9778.044,
11251,6954,597,5877.506,
11131,1362,47,5061.185,
26657,11398,868,6639.045,
28161,27542,304,353.9089,
2434,15193,680,8488.215,
2525,28499,232,3800.159,
36237,8342,374,8895.204,
25868,2954,55,9524.236,
957,4096,460,909.5834,
10784,29499,748,3599.36,
24151,29472,62,9134.605,
34596,12785,974,8609.63,
63275,8365,343,1171.906,
35065,24002,438,8833.311,
19212,13572,792,7370.158,
45897,3876,606,6327.263,
15764,16145,584,9494.446,
29517,27811,602,8006.834,
15723,2893,870,3278.818,
908,5092,759,5192.45,
19949,23995,794,732.6879,
11672,30443,752,33.63097,
7220,25166,226,5542.452,
29143,7428,431,7723.066,
23441,2513,674,8942.897,
21972,12841,501,9477.879,
56996,15764,637,4028.674,
56868,1844,964,8892.142,
21625,8222,668,3634.308,
42583,167,808,3454.149,
2745,30428,779,631.9531,
47035,30074,757,3773.938,
42538,24609,420,9779.237,
49719,20101,59,5380.962,
40638,6203,135,7095.322,
22767,10477,140,1828.813,
10194,16032,213,6151.451,
43742,23666,701,3283.301,
6120,4237,59,632.9789,
15773,323,257,1772.199,
39743,26397,788,9063.093,
33476,10746,396,2839.373,
47151,5699,523,674.1119,
14770,5274,56,3472.993,
3590,29681,211,1070.479,
16939,14672,933,7866.963,
45565,8043,326,2548.249,
54977,28770,734,5826.683,
42454,16523,693,6719.079,
730,1727,355,3444.662,
21023,20589,819,6432.447,
62528,29927,232,2048.52,
3238,23759,528,9897.996,
34322,21879,38,9363.301,
59744,24091,405,2380.642,
56286,17669,633,6332.037,
5219,1004,550,9874.255,
37867,16118,673,4102.896,
24689,20464,376,4755.451,
57236,11889,549,8318.251,
50544,28971,788,5577.212,
59064,19344,408,2030.423,
28736,20559,849,1882.771,
44095,5716,863,4320.833,
23312,7191,201,203.402,
12418,8857,582,9013.721,
15600,2688,855,9249.448,
30594,1660,409,6752.579,
37173,8276,682,712.1276,
65146,13923,808,4146.855,
23485,42,852,7064.368,
9886,7076,437,5698.489,
36331,13697,724,9282.113,
54638,15577,358,7782.238,
3389,8944,208,5503.251,
39035,30649,977,9080.761,
60229,10671,406,6299.527,
51211,3399,78,8564.825,
42138,30652,427,3457.482,
11375,27735,428,361.0131,
10933,2610,625,6947.692,
18178,29053,309,4663.698,
59705,828,165,9107.271,
49101,21996,983,5225.063,
3877,13408,719,5968.788,
42498,3183,531,6896.354,
28637,12485,321,3139.486,
8860,10271,741,1195.546,
9101,10250,897,7667.869,
29542,5508,706,3941,
48947,28489,720,7930.429,
21632,2107,587,6617.717,
61407,10915,139,729.4981,
34217,17325,543,2332.173,
7725,16071,202,8513.906,
32363,17717,205,7963.725,
10288,21628,468,9917.322,
16825,1762,154,6435.006,
2758,10276,126,3654.885,
62802,24149,815,6900.687,
22202,9127,767,9226.889,
54783,15757,830,6093.435,
6759,14776,588,7849.05,
20036,5000,475,1067.861,
14745,18233,530,3562.022,
64339,8150,903,2147.673,
17602,22628,890,7568.583,
48914,19970,62,5008.249,
26637,18444,236,8505.079,
57350,10796,921,2516.256,
27951,3321,31,7574.46,
53281,15166,257,199.92,
32537,24724,231,251.3783,
4888,5083,605,4037.986,
5039,14585,275,5615.603,
43262,15338,158,5632.386,
19949,14258,291,278.1351,
44336,15998,319,7769.058,
5144,6338,62,6335.17,
64799,25695,344,2873.328,
24083,29582,269,1818.203,
48101,25780,8,7930.717,
19920,1954,808,7704.326,
54736,25531,503,2070.993,
14683,19900,498,7708.936,
28241,11391,854,7202.727,
8970,8005,380,5803.78,
12910,2145,971,7837.578,
56095,29002,844,1686.488,
40725,8225,92,3557.986,
45596,26887,279,6273.417,
61267,3817,767,6458.896,
41143,2248,582,7695.858,
26461,7772,733,6333.586,
40795,19658,806,3250.34,
47483,5137,990,8375.658,
13452,6777,500,4286.994,
26713,25706,151,1733.64,
27567,7925,766,9115.613,
34161,29080,657,2381.677,
49241,13865,892,3667.27,
24129,24589,769,459.1788,
9148,6515,479,870.049,
30250,8641,350,484.2866,
53770,6081,346,7480.649,
44904,27194,307,2660.442,
23377,7052,141,1459.327,
29519,18639,248,4872.325,
25841,23711,499,3883.839,
36906,11815,316,7906.863,
20309,14385,815,6868.765,
35572,19353,409,936.9604,
24759,13539,151,2989.764,
27500,18459,978,370.0735,
7487,14556,595,2308.065,
16909,21528,389,2790.689,
65623,25189,418,248.6511,
9955,26502,385,1915.224,
60012,527,717,3306.327,
64106,808,550,229.8189,
19716,28079,820,9837.058,
62166,1316,776,8295.951,
56280,27236,662,37.65904,
38721,5876,660,8585.742,
51414,19101,464,2625.141,
14665,12136,453,6148.291,
55382,19365,536,5697.691,
25301,5195,618,5410.317,
27657,4060,750,5792.494,
28864,11955,351,978.8522,
56063,16313,248,2251.302,
40899,9782,415,440.6664,
42719,25954,232,3662.842,
17829,18820,471,8842.573,
53211,19520,293,9371.877,
38797,17128,674,7788.711,
62412,10338,567,1827.935,
61801,10976,679,6905.355,
54942,2888,158,4892.406,
34381,3424,370,1800.745,
46463,3568,706,9130.935,
14457,26364,552,586.9064,
53106,26649,646,7588.731,
27321,5114,565,532.3622,
45498,15438,732,4579.604,
56462,27413,288,7479.092,
5872,22869,640,5615.267,
59734,21300,277,3284.065,
34526,11824,6,8759.627,
62799,21723,859,735.1113,
23067,30390,117,6413.495,
24070,25770,810,1142.842,
36187,12608,542,1818.359,
1789,30118,924,7124.814,
21701,13294,417,6413.546,
21031,6085,153,1975.043,
32092,3357,751,2589.326,
23598,21005,181,7451.463,
31368,9506,74,1349.194,
24326,8915,299,3815.862,
17559,19195,992,5927.783,
16635,22589,165,9525.268,
21356,22816,735,506.5577,
48076,15445,574,3100.744,
27859,16164,558,7827.642,
58662,4483,698,6388.979,
33449,1879,958,726.835,
35105,29586,319,6684.009,
29716,12762,32,390.0864,
24773,19833,467,4990.886,
19945,1709,911,8483.377,
2737,16503,545,9090.035,
33594,23678,168,1214.187,
42610,12977,447,3000.508,
38810,2614,277,853.4143,
59901,12465,382,8942.292,
56806,20584,692,4279.817,
57134,865,160,3962.292,
7752,9600,882,8704.753,
41012,12156,431,1015.537,
29343,180,707,1893.201,
65325,2623,965,3482.646,
63946,254,843,7917.742,
18553,16581,380,2856.507,
65437,21812,590,9765.388,
60701,22114,881,1645.608,
11643,2679,263,6962.84,
55457,3190,450,7418.39,
58034,16196,562,9793.98,
34005,15815,637,9352.456,
8795,26956,766,1654.078,
63295,14432,554,5654.412,
48447,3049,318,7618.416,
5007,27407,948,8780.592,
9063,7282,402,398.7398,
41613,3231,239,5515.838,
7940,22052,401,4519.125,
63090,17573,224,656.996,
32797,5730,706,5763.576,
41051,3086,775,6299.709,
50600,12725,210,5730.871,
22788,5211,181,3541.569,
24483,28409,951,677.852,
3879,13419,985,9791.619,
5959,1968,814,9740.592,
2844,17092,94,2815.673,
8974,14850,875,93.55053,
6014,13030,650,2148.849,
39527,27691,982,5640.042,
56989,28128,652,9571.189,
12509,3235,425,1423.044,
60350,18935,620,2969.173,
37375,3131,82,8103.569,
19537,9647,634,2095.397,
5151,8102,291,9574.542,
15482,14854,934,490.6402,
22247,4536,761,2061.311,
3507,19529,893,5146.991,
55254,16896,277,4905.629,
21140,7311,587,4367.658,
44498,7797,579,1638.154,
11462,17747,358,4718.552,
29311,14177,791,4915.208,
52968,2701,766,9968.673,
35242,22579,982,428.7408,
19553,22921,32,8480.777,
16805,5031,976,2994.157,
22628,8474,664,640.7811,
42943,21231,302,2678.852,
49796,14750,208,4603.784,
22457,9227,295,55.0173,
20578,6463,219,6886.558,
22217,22065,671,7443.478,
9089,12011,377,4150.807,
39263,28506,577,7361.019,
41963,1725,366,3898.444,
57547,3116,26,291.8785,
62266,9485,544,4739.592,
33845,20218,825,1374.762,
61594,1898,668,1395.975,
58953,6247,604,9629.964,
64593,17683,938,5666.798,
34485,4190,314,3946.863,
5952,30392,402,2211.193,
9910,14561,594,7210.283,
12336,13412,323,7190.738,
51061,25610,774,3664.88,
27119,28440,469,8567.532,
2438,24900,849,4899.963,
23628,12826,395,9167.74,
17395,7875,679,6682.826,
32821,28310,706,7497.495,
18993,22603,831,2276.88,
46481,14032,978,6737.473,
12476,24797,938,7851.589,
63534,18772,464,9344.444,
14408,1162,180,2124.4,
38690,20575,2,3252.524,
28276,1993,518,5470.569,
15683,9113,534,5793.809,
59959,13120,590,3394.991,
16131,16503,476,3147.562,
1974,28880,789,5480.837,
19799,22496,789,6379.018,
47732,22380,876,3713.011,
7269,11985,936,9943.379,
39614,11584,621,3420.14,
65674,29404,119,4907.486,
36133,9738,422,5987.006,
22567,29663,81,7081.138,
32733,3252,516,4960.059,
28793,16973,515,9751.95,
9435,8987,393,6201.807,
15133,26877,587,1782.13,
45283,4265,323,8345.632,
24358,18443,406,4452.474,
253,28715,386,1960.751,
6843,27198,296,4628.357,
13273,10415,306,4557.753,
53073,19806,588,7574.44,
7271,2416,426,3848.346,
26308,21935,286,59.25741,
2416,1204,607,3518.667,
53603,2099,344,3267.831,
63294,1704,472,4183.669,
33081,8331,505,5479.871,
27778,25663,391,7160.862,
11375,5300,602,6473.115,
20402,17124,833,234.8306,
2001,4249,981,9175.778,
21528,16165,207,2679.686,
11137,7037,242,9219.06,
59232,7129,165,1464.815,
12244,2664,801,9730.107,
7476,14878,344,1789.977,
43374,29292,872,6957.766,
49059,15506,954,2878.999,
53538,16082,348,2137.933,
13764,8672,224,4307.053,
35245,18190,703,6382.253,
13039,3824,638,9044.667,
53446,19255,511,8313.371,
46015,26623,122,6872.339,
49479,3446,340,8671.897,
18122,5125,800,5852.843,
35932,1889,846,2184.691,
47949,6022,731,143.972,
1209,19795,614,4611.042,
40079,28463,63,9592.738,
57980,2162,906,2072.75,
39952,18694,377,272.6717,
22719,18621,782,526.0875,
27680,10588,622,5409.134,
32454,22645,214,5548.064,
32816,22619,901,2983.216,
35037,27185,704,6486.372,
59787,19348,562,9713.017,
6663,9130,607,4461.836,
39112,9487,510,1081.807,
51996,7779,843,714.1655,
27906,13009,364,3615.762,
16212,11506,911,346.2339,
43129,24058,120,8709.666,
39255,16460,175,6649.077,
56485,11038,283,6957.206,
17481,24707,183,2879.259,
53993,25671,982,8163.142,
62775,19765,382,1612.196,
38765,11930,484,4997.883,
7206,882,989,6609.49,
37018,29546,621,7600.67,
10929,124,891,8515.276,
27691,17101,106,2345.781,
41633,27502,433,3636.035,
45602,2376,381,456.8892,
20132,19018,638,4560.279,
57651,23834,668,1187.887,
64922,14490,921,2438.988,
19279,11160,106,9884.206,
31050,65,638,3374.58,
15824,4831,472,3396.864,
55095,1932,871,5555.721,
31530,7389,740,4042.16,
1110,16924,706,9527.163,
50469,17113,911,8583.168,
54980,28081,858,1298.307,
57433,24279,886,554.8603,
57149,11815,948,6871.104,
25684,23183,851,2662.898,
20462,18106,892,7207.391,
44906,14136,608,956.841,
4361,8024,835,4657.667,
26068,919,484,4011.719,
33810,29065,833,5437.833,
18642,10848,11,8447.621,
46620,21340,995,7867.306,
25227,19432,330,6775.148,
14546,8099,134,2771.414,
11844,30019,381,4775.298,
24489,20982,41,702.917,
62382,18958,277,3405.529,
20413,20855,408,451.9448,
16239,20103,922,4569.481,
15086,12635,50,4690.62,
29890,26490,837,996.0052,
60540,13377,533,1538.057,
9059,21507,381,7943.881,
61511,5437,535,5333.4,
20372,18485,20,8481.797,
56599,2221,260,5969.021,
49890,8868,86,4688.857,
29961,28297,6,3762.922,
6592,7337,486,4279.107,
59846,4791,566,6038.886,
44523,8573,190,5874.252,
64829,19571,469,2334.822,
678,27395,887,6431.958,
41195,14975,204,7474.25,
25675,28235,150,1182.814,
7135,3571,468,5612.792,
58980,8579,559,9837.271,
21829,18557,187,3810.994,
20436,17974,738,2794.518,
13856,5498,499,686.7796,
26717,19947,973,7618.52,
59038,12072,169,4265.261,
24529,21079,95,9142.11,
36246,25640,916,3270.594,
36818,2051,610,6218.236,
63335,19826,956,7794.03,
10415,19659,649,4358.175,
56070,20442,661,8524.254,
8899,29339,157,6279.718,
18924,10858,604,8540.562,
27799,5865,891,1734.049,
47581,25199,421,8046.373,
19948,4264,205,3888.223,
48922,20257,852,360.0495,
59749,1110,334,2010.877,
64849,24753,64,6981.905,
56112,10288,837,9241.977,
50578,4762,830,620.7903,
22885,26243,158,9823.147,
7516,17252,441,7690.557,
28659,8291,784,2323.302,
50705,16132,292,5976.168,
36049,24930,343,4114.999,
49628,1596,909,8921.184,
13493,10725,48,7640.183,
12792,5162,834,5302.785,
27533,21752,330,849.6155,
49026,22610,175,1937.476,
15267,7220,156,2608.574,
58340,25697,823,7500.037,
57883,21283,470,8832.03,
34027,5696,305,7540.258,
6655,583,458,6645.776,
24343,27654,5,4346.456,
32743,22769,829,1965.644,
9865,10795,989,431.6956,
5042,16135,121,545.1703,
47231,8598,23,1108.124,
50885,28581,108,3762.767,
12897,16548,424,9866.748,
14550,9390,742,8202.652,
40056,22474,308,94.47729,
62037,18197,729,2429.511,
26639,20470,402,8037.155,
56881,30726,723,5265.053,
16901,9060,78,4856.811,
13545,13921,363,7345.325,
32867,30705,453,133.2785,
53133,14338,838,1770.872,
54201,28395,402,5224.792,
17581,23580,441,257.5009,
9119,21980,143,2529.125,
43709,15224,631,8353.638,
63097,25889,565,5876.302,
3941,17979,424,7010.96,
13838,20608,873,8035.835,
46942,12916,576,8078.191,
8258,22801,200,3635.921,
38183,7674,887,8133.628,
38622,18999,775,9668.978,
43722,13267,145,8480.228,
22315,12978,913,1197.347,
45018,3536,675,9097.709,
32583,8524,556,6874.944,
47797,1004,194,879.3942,
62255,26071,368,7465.098,
50757,19838,689,3577.183,
42113,17128,383,661.7651,
23994,8882,340,6536.256,
7390,10290,63,7210.771,
14424,28292,75,5521.828,
13786,6984,168,6579.657,
9552,11631,223,1723.451,
43108,26300,265,5239.203,
31557,20807,854,8368.082,
60826,13888,828,6996.612,
3018,3313,828,6281.341,
54163,1741,821,2759.822,
46376,28669,283,2207.062,
15707,12190,399,6614.348,
41829,28264,262,2728.474,
47709,3264,832,6158.518,
54098,6834,469,2230.04,
58283,10832,69,7669.921,
33031,28310,659,5497.162,
17818,27721,397,865.3322,
60909,20705,40,4271.711,
55171,19147,505,3768.329,
21985,20481,121,2364.5,
25143,20794,910,5513.292,
58035,23882,892,5771.541,
59110,16306,53,3791.395,
2007,2853,842,2649.133,
54549,24715,634,4083.687,
2970,4951,305,2973.521,
64980,27674,666,9828.273,
15725,9513,851,9244.074,
52179,15227,509,6233.116,
65310,9643,960,7684.638,
25045,8140,665,5572.862,
46610,22725,2,4055.905,
22771,12330,440,8497.607,
101,9350,645,9412.375,
53718,8007,660,4133.451,
55991,7968,152,8920.653,
49448,24466,516,1569.118,
43148,22005,686,1201.551,
61714,10906,254,6699.919,
59559,28173,662,6566.669,
8626,7636,897,1339.749,
43167,22301,377,9990.811,
59675,12560,356,6013.779,
5223,20357,652,8694.816,
58962,19919,340,3908.959,
35675,16004,968,4809.087,
33056,9238,217,1086.394,
5717,28588,653,746.277,
34881,7611,572,7249.11,
47193,1603,965,8632.337,
52088,30113,522,2110.682,
28523,11068,577,5428.296,
28292,24313,7,4724.652,
55096,7483,806,2220.868,
